date,average_temp,total_precip_mm,did_rain,is_closed,is_lockdown,is_curfew,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_name_April,month_name_August,month_name_December,month_name_February,month_name_January,month_name_July,month_name_June,month_name_March,month_name_May,month_name_November,month_name_October,month_name_September,year_2015.0,year_2016.0,year_2017.0,year_2018.0,year_2019.0,year_2020.0,year_2021.0,day_type_domingo,day_type_festivo,day_type_laborable,day_type_sábado,prev_sales,is_post_holiday,is_pre_holiday,predicted_sales,actual_total_sales
2016-01-27,8.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,914.0,0.0,0.0,911.0764954694126,638.2
2016-01-28,8.1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,638.2,0.0,0.0,726.2133347701014,595.55
2016-01-29,8.2,2.29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,595.55,0.0,0.0,2919.6983763908725,4306.0
2016-01-30,7.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4306.0,0.0,0.0,7669.596388888889,7454.1
2016-01-31,8.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7454.1,0.0,0.0,4145.492032150215,3441.3
2016-02-01,8.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3441.3,0.0,0.0,654.6321228719917,597.55
2016-02-02,7.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,597.55,0.0,0.0,594.5117413145314,358.45
2016-02-03,8.8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,358.45,0.0,0.0,752.675028423155,742.25
2016-02-04,5.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,742.25,0.0,0.0,798.3793160460808,492.9
2016-02-05,4.3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,492.9,0.0,0.0,3073.331644050803,2469.8
2016-02-06,5.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2469.8,0.0,0.0,6944.819864583333,7776.6
2016-02-07,7.9,11.43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7776.6,0.0,0.0,5021.200714285714,4735.25
2016-02-08,9.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4735.25,0.0,0.0,1117.6639216133003,2195.5
2016-02-09,11.3,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2195.5,0.0,0.0,928.9169093953094,503.3
2016-02-10,12.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,503.3,0.0,0.0,758.8147677038378,1440.2
2016-02-11,13.4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1440.2,0.0,0.0,1154.156119432889,1592.43
2016-02-12,12.2,1.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1592.43,0.0,0.0,3305.2128324404757,3287.5
2016-02-13,13.6,5.84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3287.5,0.0,0.0,7620.968833333331,7877.3
2016-02-14,8.4,3.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7877.3,0.0,0.0,6266.3018958333305,6690.65
2016-02-15,5.4,0.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6690.65,0.0,0.0,771.5520861798151,346.5
2016-02-16,3.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,346.5,0.0,0.0,718.7927361040823,635.3
2016-02-17,2.4,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,635.3,0.0,0.0,970.2736572197743,937.85
2016-02-18,5.6,1.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,937.85,0.0,0.0,864.8016280555117,642.5
2016-02-19,5.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,642.5,0.0,0.0,2937.73692182858,2887.25
2016-02-20,5.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2887.25,0.0,0.0,7211.161245535714,6792.65
2016-02-21,6.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6792.65,0.0,0.0,4653.070177964469,4224.4
2016-02-22,8.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4224.4,0.0,0.0,672.1688838217339,599.2
2016-02-23,8.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,599.2,0.0,0.0,582.4717413145314,418.8
2016-02-24,6.1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,418.8,0.0,0.0,864.0727833681154,694.5
2016-02-25,8.8,1.78,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,694.5,0.0,0.0,620.9582831041434,397.75
2016-02-26,6.4,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,397.75,0.0,0.0,3140.752356060605,3412.2
2016-02-27,5.7,6.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3412.2,0.0,0.0,7804.53125,7522.9
2016-02-28,7.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7522.9,0.0,0.0,4705.774347408913,5217.5
2016-02-29,7.9,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5217.5,0.0,0.0,759.0821953992809,513.0
2016-03-01,7.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,513.0,0.0,0.0,562.045753585076,387.6
2016-03-02,9.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,387.6,0.0,0.0,774.1210898916827,622.7
2016-03-03,9.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,622.7,0.0,0.0,675.0816741107268,463.8
2016-03-04,8.3,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,463.8,0.0,0.0,2942.6107615520073,3124.2
2016-03-05,6.9,2.29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3124.2,0.0,0.0,8288.158750000002,8628.45
2016-03-06,6.6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8628.45,0.0,0.0,4636.00860862786,4590.6
2016-03-07,7.4,1.52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4590.6,0.0,0.0,844.3415670603605,455.3
2016-03-08,6.9,2.79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,455.3,0.0,0.0,535.6244260161526,456.0
2016-03-09,5.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,456.0,0.0,0.0,762.9156534350595,656.3
2016-03-10,7.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,656.3,0.0,0.0,651.838311744001,518.4
2016-03-11,8.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,518.4,0.0,0.0,2773.644926380438,2786.15
2016-03-12,6.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2786.15,0.0,0.0,7330.487494047619,7146.3
2016-03-13,8.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7146.3,0.0,0.0,4190.097799848097,3518.9
2016-03-14,7.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3518.9,0.0,0.0,851.4728184760406,593.25
2016-03-15,7.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,593.25,0.0,0.0,557.8012802865709,458.75
2016-03-16,7.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,458.75,0.0,0.0,796.0927367683929,1106.9
2016-03-17,9.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1106.9,0.0,0.0,1150.0809982568487,1815.15
2016-03-18,8.4,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1815.15,0.0,0.0,3439.562452380952,3061.75
2016-03-19,9.8,16.76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3061.75,0.0,0.0,7132.798749999997,6703.9
2016-03-20,8.3,1.02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6703.9,0.0,0.0,4798.333089274989,4689.65
2016-03-21,9.1,0.51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4689.65,0.0,0.0,1426.015587167584,2144.2
2016-03-22,10.0,31.24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2144.2,0.0,0.0,1205.8316209246946,2096.65
2016-03-23,8.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2096.65,0.0,1.0,2985.4192500000004,3570.85
2016-03-24,9.9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3570.85,0.0,1.0,3164.0491458333336,2694.0
2016-03-25,10.2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2694.0,1.0,0.0,4827.467374999997,4307.8
2016-03-26,10.3,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4307.8,1.0,0.0,6845.803251136365,3769.4
2016-03-27,12.1,0.51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3769.4,0.0,0.0,2897.324514492753,2267.45
2016-03-28,11.1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2267.45,0.0,0.0,1488.4344685752487,2316.8
2016-03-29,13.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2316.8,0.0,0.0,1443.018280250535,1937.6
2016-03-30,13.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1937.6,0.0,0.0,994.276477608794,762.3
2016-03-31,9.2,0.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,762.3,0.0,0.0,918.3914674984951,835.3
2016-04-01,8.2,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,835.3,0.0,0.0,2864.439246812055,2715.1
2016-04-02,9.3,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2715.1,0.0,0.0,6130.287049816206,6008.2
2016-04-03,10.8,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6008.2,0.0,0.0,4373.39177525637,5639.9
2016-04-04,8.4,7.11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5639.9,0.0,0.0,931.858938166486,623.8
2016-04-05,10.9,17.78,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,623.8,0.0,0.0,467.4611305446824,239.9
2016-04-06,11.9,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,239.9,0.0,0.0,693.8043763350581,777.15
2016-04-07,12.3,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,777.15,0.0,0.0,728.6301833123797,269.8
2016-04-08,9.4,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,269.8,0.0,0.0,2439.715301631363,3310.05
2016-04-09,10.9,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3310.05,0.0,0.0,6187.503931093262,6073.35
2016-04-10,10.4,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6073.35,0.0,0.0,4571.6381815063705,4318.65
2016-04-11,8.9,1.52,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4318.65,0.0,0.0,906.6080549879698,1343.9
2016-04-12,9.8,6.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1343.9,0.0,0.0,867.2333322886783,41.85
2016-04-13,11.5,8.38,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41.85,0.0,0.0,738.4075610574433,350.5
2016-04-14,13.3,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,350.5,0.0,0.0,607.9625306527234,575.5
2016-04-15,13.3,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,575.5,0.0,0.0,2594.674928218675,2381.3
2016-04-16,12.9,1.52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2381.3,0.0,0.0,7667.951268398267,8489.85
2016-04-17,12.6,12.45,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8489.85,0.0,0.0,4284.026250000001,3299.95
2016-04-18,13.7,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3299.95,0.0,0.0,903.9633788610424,538.5
2016-04-19,12.4,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,538.5,0.0,0.0,600.7208140602186,601.0
2016-04-20,10.9,30.23,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,601.0,0.0,0.0,1016.3530402582835,962.4
2016-04-21,12.9,2.54,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,962.4,0.0,0.0,814.2516644373084,645.6
2016-04-22,12.0,1.27,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,645.6,0.0,0.0,2963.5992430034275,3040.65
2016-04-23,11.9,3.3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3040.65,0.0,0.0,7368.387968939392,7277.8
2016-04-24,12.3,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7277.8,0.0,0.0,4150.917620631107,4143.1
2016-04-25,12.6,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4143.1,0.0,0.0,868.0571001346625,285.2
2016-04-26,14.6,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,285.2,0.0,0.0,641.383225270901,202.5
2016-04-27,14.6,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,202.5,0.0,0.0,600.8615065334523,536.6
2016-04-28,13.9,1.02,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,536.6,0.0,0.0,614.0772457633711,341.0
2016-04-29,13.8,1.27,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,341.0,0.0,0.0,2556.4257926693413,2644.6
2016-04-30,13.2,24.89,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2644.6,0.0,1.0,7164.864681818182,3867.7
2016-05-01,10.9,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3867.7,0.0,1.0,3471.6837916666655,3985.65
2016-05-02,13.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3985.65,1.0,0.0,2483.9048749999993,2411.4
2016-05-03,17.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2411.4,1.0,0.0,600.9372487126633,561.5
2016-05-04,18.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,561.5,0.0,0.0,818.383031388736,1014.0
2016-05-05,15.6,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1014.0,0.0,0.0,949.0489167189542,409.8
2016-05-06,13.4,1.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,409.8,0.0,0.0,3059.9821673254273,3206.65
2016-05-07,14.2,18.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3206.65,0.0,0.0,7132.460000000001,8089.45
2016-05-08,12.1,6.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8089.45,0.0,0.0,5138.929999999999,5338.8
2016-05-09,11.7,14.48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5338.8,0.0,0.0,741.152351850012,958.8
2016-05-10,11.3,8.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,958.8,0.0,0.0,823.2977962393855,995.55
2016-05-11,11.3,6.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,995.55,0.0,0.0,1048.7772203644076,1403.9
2016-05-12,12.4,5.08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1403.9,0.0,0.0,934.0897624723063,784.8
2016-05-13,12.9,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,784.8,0.0,0.0,3004.028489715999,2993.2
2016-05-14,13.9,1.52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2993.2,0.0,0.0,4972.793749999998,3199.8
2016-05-15,16.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3199.8,0.0,1.0,3359.1601396103883,3225.9
2016-05-16,16.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3225.9,0.0,0.0,2539.3430000000017,2222.1
2016-05-17,17.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2222.1,1.0,0.0,562.6156211674102,234.7
2016-05-18,18.8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,234.7,0.0,0.0,606.3855909743215,626.2
2016-05-19,19.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,626.2,0.0,0.0,777.846526604661,1045.5
2016-05-20,20.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1045.5,0.0,0.0,2187.295021825397,2151.1
2016-05-21,20.8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2151.1,0.0,0.0,4517.418111263736,4385.55
2016-05-22,19.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4385.55,0.0,0.0,2495.5693153409097,1787.05
2016-05-23,15.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1787.05,0.0,0.0,749.2304505252112,511.5
2016-05-24,18.6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,511.5,0.0,0.0,596.438306314986,368.8
2016-05-25,17.9,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,368.8,0.0,0.0,623.5164272838454,832.1
2016-05-26,18.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,832.1,0.0,0.0,752.4621718283934,603.3
2016-05-27,18.8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,603.3,0.0,0.0,2140.631318948413,1993.6
2016-05-28,15.4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1993.6,0.0,0.0,3819.7387500000013,3199.55
2016-05-29,15.2,5.59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3199.55,0.0,0.0,4241.373281249998,4405.8
2016-05-30,15.9,2.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4405.8,0.0,0.0,540.2923517977417,429.5
2016-05-31,17.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,429.5,0.0,0.0,581.2279382594304,526.0
